water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,building,building,building,building,building,building,building,building,building,building,building,building,building,building,building,grass,grass,grass,grass,path,path,path,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,building,building,building,building,building,building,building,building,building,building,building,building,building,building,building,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,building,building,building,building,building,building,building,building,building,building,building,building,building,building,building,grass,grass,grass,grass,path,path,grass,grass,grass,grass,building,building,building,building,building,building,building,building,building,building,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,building,building,building,building,building,building,building,building,building,building,building,building,building,building,building,grass,grass,grass,grass,path,path,grass,grass,grass,grass,building,building,building,building,building,building,building,building,building,building,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,building,building,building,building,building,building,building,building,building,building,building,building,building,building,building,grass,grass,grass,grass,path,path,grass,grass,grass,grass,building,building,building,building,building,building,building,building,building,building,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,building,building,building,building,building,building,building,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,building,building,building,building,building,building,building,building,building,building,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,building,building,building,building,building,building,building,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,building,building,building,building,building,building,building,building,building,building,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,building,building,building,building,building,building,building,path,path,path,path,path,path,path,path,path,path,path,path,path,path,grass,grass,grass,grass,building,building,building,building,building,building,building,building,building,building,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,building,building,building,building,building,building,building,path,path,path,path,path,path,path,path,path,path,path,path,path,path,grass,grass,grass,grass,building,building,building,building,building,building,building,building,building,building,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,building,building,building,building,building,building,building,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,building,building,building,building,building,building,building,building,building,building,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,building,building,building,building,building,building,building,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,building,building,building,building,building,building,building,building,building,building,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,building,building,building,building,building,building,building,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,railing,railing,railing,railing,railing,railing,railing,railing,railing,railing,railing,railing,railing,railing,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,beach,beach,beach,beach,water,water,water,water,water,water,water,water,water,water,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,railing,wood,wood,wood,wood,wood,wood,wood,wood,wood,wood,wood,wood,railing,water,water,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,water,water,water,water,water,water,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,railing,wood,wood,wood,wood,wood,wood,wood,wood,wood,wood,wood,wood,railing,water,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,water,water,water,water,water,water,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,railing,railing,railing,railing,railing,railing,railing,railing,railing,railing,wood,wood,wood,railing,water,water,water,water,water,water,water,water,water,water,water,beach,beach,beach,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,water,water,water,water,water,water,water,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,railing,wood,wood,wood,railing,water,water,water,water,water,water,water,water,beach,beach,beach,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,water,water,water,water,water,water,water,water,grass,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,railing,wood,wood,wood,railing,water,water,water,water,water,water,water,beach,beach,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,water,water,water,water,water,grass,grass,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
water,water,water,water,water,water,water,water,water,water,water,water,water,water,railing,wood,wood,wood,railing,water,water,water,water,water,water,beach,beach,beach,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,water,water,water,water,grass,grass,grass,grass,grass,path,path,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,grass,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock,rock
